2460083.500000000, A.D. 2023-May-19 00:00:00.0000,  2.469473403644466E+05,  2.607896331256417E+05,  1.233355033428623E+05,-7.41E-01,  5.949771234435012E-01,  3.560281336804950E-01,  1.266691229787683E+00,  3.797444773050924E+05,  4.212112240105427E-02
2460084.500000000, A.D. 2023-May-20 00:00:00.0000,  1.770482887872198E+05,  3.050183522142426E+05,  1.506406476836542E+05,-8.69E-01,  4.252085724275734E-01,  2.736809860045404E-01,  1.279229814449254E+00,  3.835034504206257E+05,  4.453482811939097E-02
2460085.500000000, A.D. 2023-May-21 00:00:00.0000,  9.817481645078940E+04,  3.337892012079764E+05,  1.702975339926170E+05,-9.49E-01,  2.388858103919401E-01,  1.798745821295480E-01,  1.292124043521871E+00,  3.873690430483207E+05,  4.448835409928765E-02
2460086.500000000, A.D. 2023-May-22 00:00:00.0000,  1.453023288853298E+04,  3.461128866163989E+05,  1.815451462916033E+05,-9.79E-01,  4.611052996382221E-02,  7.988181702938479E-02,  1.304589168228791E+00,  3.911059934234847E+05,  4.149882951162738E-02
2460087.500000000, A.D. 2023-May-23 00:00:00.0000,-6.97E+04,  3.418375550557312E+05,  1.840657706297621E+05,-9.62E-01,-1.44E-01,-2.14E-02,  1.315741583049604E+00,  3.944494032752518E+05,  3.537311863369479E-02
2460088.500000000, A.D. 2023-May-24 00:00:00.0000,-1.51E+05,  3.215554110531448E+05,  1.779462170076108E+05,-9.01E-01,-3.23E-01,-1.19E-01,  1.324688372191762E+00,  3.971315831833872E+05,  2.624103101084174E-02
2460089.500000000, A.D. 2023-May-25 00:00:00.0000,-2.24E+05,  2.864948530530291E+05,  1.636280456551614E+05,-7.99E-01,-4.85E-01,-2.11E-01,  1.330619511935713E+00,  3.989096941459677E+05,  1.454298925242646E-02
2460090.500000000, A.D. 2023-May-26 00:00:00.0000,-2.88E+05,  2.384191236427376E+05,  1.418584570506428E+05,-6.62E-01,-6.24E-01,-2.91E-01,  1.332891900735001E+00,  3.995909391696379E+05,  9.884281491260142E-04
2460091.500000000, A.D. 2023-May-27 00:00:00.0000,-3.38E+05,  1.795438362465105E+05,  1.136493663325473E+05,-4.95E-01,-7.34E-01,-3.59E-01,  1.331098994055542E+00,  3.990534392692383E+05,-1.35E-02
2460092.500000000, A.D. 2023-May-28 00:00:00.0000,-3.72E+05,  1.124766811687203E+05,  8.024752870920235E+04,-3.04E-01,-8.13E-01,-4.11E-01,  1.325123127974780E+00,  3.972619196882078E+05,-2.79E-02
2460093.500000000, A.D. 2023-May-29 00:00:00.0000,-3.90E+05,  4.017452731728359E+04,  4.311423270734269E+04,-9.59E-02,-8.55E-01,-4.45E-01,  1.315168803024051E+00,  3.942776881434980E+05,-4.09E-02
2460094.500000000, A.D. 2023-May-30 00:00:00.0000,-3.89E+05,-3.41E+04,  3.909186257151035E+03,  1.223338399659320E-01,-8.58E-01,-4.59E-01,  1.301774383350590E+00,  3.902621421461077E+05,-5.15E-02
2460095.500000000, A.D. 2023-May-31 00:00:00.0000,-3.69E+05,-1.07E+05,-3.55E+04,  3.417616284395259E-01,-8.18E-01,-4.50E-01,  1.285797609383756E+00,  3.854724258076799E+05,-5.87E-02
2460096.500000000, A.D. 2023-Jun-01 00:00:00.0000,-3.30E+05,-1.74E+05,-7.32E+04,  5.519967317542316E-01,-7.35E-01,-4.18E-01,  1.268368366284487E+00,  3.802472701778707E+05,-6.15E-02
2460097.500000000, A.D. 2023-Jun-02 00:00:00.0000,-2.74E+05,-2.33E+05,-1.07E+05,  7.411758571071183E-01,-6.10E-01,-3.63E-01,  1.250802294918943E+00,  3.749810944657910E+05,-5.96E-02
$$EOE,,,,,,,,,,
**************************************************************************************************************************************************************************************************************************************************************************,,,,,,,,,,
 ,,,,,,,,,,
TIME,,,,,,,,,,
,,,,,,,,,,
"  Barycentric Dynamical Time (""TDB"" or T_eph) output was requested. This",,,,,,,,,,
continuous coordinate time is equivalent to the relativistic proper time,,,,,,,,,,
of a clock at rest in a reference frame co-moving with the solar system,,,,,,,,,,
barycenter but outside the system's gravity well. It is the independent,,,,,,,,,,
variable in the solar system relativistic equations of motion.,,,,,,,,,,
,,,,,,,,,,
  TDB runs at a uniform rate of one SI second per second and is independent,,,,,,,,,,
of irregularities in Earth's rotation.,,,,,,,,,,
 ,,,,,,,,,,
CALENDAR SYSTEM,,,,,,,,,,
,,,,,,,,,,
  Mixed calendar mode was active such that calendar dates after AD 1582-Oct-15,,,,,,,,,,
(if any) are in the modern Gregorian system. Dates prior to 1582-Oct-5 (if any),,,,,,,,,,
are in the Julian calendar system, which is automatically extended for dates,,,,,,,,,
prior to its adoption on 45-Jan-1 BC.  The Julian calendar is useful for,,,,,,,,,,
matching historical dates. The Gregorian calendar more accurately corresponds,,,,,,,,,,
"to the Earth's orbital motion and seasons. A ""Gregorian-only"" calendar mode is",,,,,,,,,,
available if such physical events are the primary interest.,,,,,,,,,,
,,,,,,,,,,
REFERENCE FRAME AND COORDINATES,,,,,,,,,,
,,,,,,,,,,
  International Celestial Reference Frame (ICRF),,,,,,,,,,
,,,,,,,,,,
    The ICRF is an adopted reference frame whose axes are defined relative to ,,,,,,,,,,
    fixed extragalactic radio sources distributed across the sky.,,,,,,,,,,
,,,,,,,,,,
    The ICRF was aligned with the prior FK5/J2000 dynamical system at the ~0.02 ,,,,,,,,,,
    arcsecond level but is not identical and has no associated standard epoch.,,,,,,,,,,
,,,,,,,,,,
  Symbol meaning:,,,,,,,,,,
,,,,,,,,,,
    JDTDB    Julian Day Number, Barycentric Dynamical Time,,,,,,,,,
      X      X-component of position vector (km),,,,,,,,,,
      Y      Y-component of position vector (km),,,,,,,,,,
      Z      Z-component of position vector (km),,,,,,,,,,
      VX     X-component of velocity vector (km/sec)                           ,,,,,,,,,,
      VY     Y-component of velocity vector (km/sec)                           ,,,,,,,,,,
      VZ     Z-component of velocity vector (km/sec)                           ,,,,,,,,,,
      LT     One-way down-leg Newtonian light-time (sec),,,,,,,,,,
      RG     Range; distance from coordinate center (km),,,,,,,,,,
      RR     Range-rate; radial velocity wrt coord. center (km/sec),,,,,,,,,,
,,,,,,,,,,
ABERRATIONS AND CORRECTIONS,,,,,,,,,,
,,,,,,,,,,
 Geometric state vectors have NO corrections or aberrations applied.,,,,,,,,,,
,,,,,,,,,,
Computations by ...,,,,,,,,,,
,,,,,,,,,,
    Solar System Dynamics Group, Horizons On-Line Ephemeris System,,,,,,,,,
    4800 Oak Grove Drive, Jet Propulsion Laboratory,,,,,,,,,
    Pasadena, CA  91109   USA,,,,,,,,,
,,,,,,,,,,
    General site: https://ssd.jpl.nasa.gov/,,,,,,,,,,
    Mailing list: https://ssd.jpl.nasa.gov/email_list.html,,,,,,,,,,
    System news : https://ssd.jpl.nasa.gov/horizons/news.html,,,,,,,,,,
    User Guide  : https://ssd.jpl.nasa.gov/horizons/manual.html,,,,,,,,,,
    Connect     : browser        https://ssd.jpl.nasa.gov/horizons/app.html#/x,,,,,,,,,,
                  API            https://ssd-api.jpl.nasa.gov/doc/horizons.html,,,,,,,,,,
                  command-line   telnet ssd.jpl.nasa.gov 6775,,,,,,,,,,
                  e-mail/batch   https://ssd.jpl.nasa.gov/ftp/ssd/hrzn_batch.txt,,,,,,,,,,
                  scripts        https://ssd.jpl.nasa.gov/ftp/ssd/SCRIPTS,,,,,,,,,,
    Author      : Jon.D.Giorgini@jpl.nasa.gov,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
