2460084.500000000, A.D. 2023-May-20 00:00:00.0000,-1.16E+05,-1.61E+06,-1.05E+05,  2.057252562573419E-01,-8.47E-02,-1.51E-01,  5.406460592635543E+00,  1.620816110146346E+06,  7.942667983338739E-02
2460085.500000000, A.D. 2023-May-21 00:00:00.0000,-9.86E+04,-1.62E+06,-1.18E+05,  1.996833141954662E-01,-7.84E-02,-1.50E-01,  5.428980490571135E+00,  1.627567405702366E+06,  7.685213695884464E-02
2460086.500000000, A.D. 2023-May-22 00:00:00.0000,-8.17E+04,-1.63E+06,-1.31E+05,  1.936028500269921E-01,-7.23E-02,-1.49E-01,  5.450757843588095E+00,  1.634096091892054E+06,  7.427536695712764E-02
2460087.500000000, A.D. 2023-May-23 00:00:00.0000,-6.52E+04,-1.63E+06,-1.44E+05,  1.874958177327311E-01,-6.65E-02,-1.47E-01,  5.471793269714034E+00,  1.640402353995427E+06,  7.170455948705090E-02
2460088.500000000, A.D. 2023-May-24 00:00:00.0000,-4.93E+04,-1.64E+06,-1.57E+05,  1.813780091127068E-01,-6.10E-02,-1.45E-01,  5.492089626304256E+00,  1.646487048626054E+06,  6.914793977115473E-02
2460089.500000000, A.D. 2023-May-25 00:00:00.0000,-3.38E+04,-1.64E+06,-1.69E+05,  1.752623995485921E-01,-5.58E-02,-1.44E-01,  5.511652105349512E+00,  1.652351732303605E+06,  6.661315190479176E-02
2460090.500000000, A.D. 2023-May-26 00:00:00.0000,-1.90E+04,-1.65E+06,-1.82E+05,  1.691589849573523E-01,-5.08E-02,-1.42E-01,  5.530488122337550E+00,  1.657998628135378E+06,  6.410676966713796E-02
2460091.500000000, A.D. 2023-May-27 00:00:00.0000,-4.61E+03,-1.65E+06,-1.94E+05,  1.630771235950274E-01,-4.61E-02,-1.40E-01,  5.548606340457177E+00,  1.663430333280042E+06,  6.163304400984762E-02
2460092.500000000, A.D. 2023-May-28 00:00:00.0000,  9.214105805346728E+03,-1.66E+06,-2.06E+05,  1.570327609888609E-01,-4.17E-02,-1.37E-01,  5.566016962155563E+00,  1.668649906354309E+06,  5.919704251828730E-02
2460093.500000000, A.D. 2023-May-29 00:00:00.0000,  2.252209588459774E+04,-1.66E+06,-2.18E+05,  1.510333441308885E-01,-3.75E-02,-1.35E-01,  5.582731385920711E+00,  1.673660764538916E+06,  5.680243087986552E-02
2460094.500000000, A.D. 2023-May-30 00:00:00.0000,  3.531434469510785E+04,-1.66E+06,-2.29E+05,  1.450928593560926E-01,-3.36E-02,-1.33E-01,  5.598762023630391E+00,  1.678466628821209E+06,  5.445195560293871E-02
2460095.500000000, A.D. 2023-May-31 00:00:00.0000,  4.759595619567743E+04,-1.67E+06,-2.40E+05,  1.392154558801771E-01,-2.99E-02,-1.30E-01,  5.614121633025865E+00,  1.683071323875798E+06,  5.214542388153917E-02
2460096.500000000, A.D. 2023-Jun-01 00:00:00.0000,  5.937298299091388E+04,-1.67E+06,-2.52E+05,  1.334149890658961E-01,-2.64E-02,-1.28E-01,  5.628822613057268E+00,  1.687478566814422E+06,  4.988153535013210E-02
2460097.500000000, A.D. 2023-Jun-02 00:00:00.0000,  7.065262886789114E+04,-1.67E+06,-2.63E+05,  1.277031640321718E-01,-2.32E-02,-1.25E-01,  5.642877334090483E+00,  1.691692066179473E+06,  4.766022434509911E-02
$$EOE,,,,,,,,,,
**************************************************************************************************************************************************************************************************************************************************************************,,,,,,,,,,
 ,,,,,,,,,,
TIME,,,,,,,,,,
,,,,,,,,,,
"  Barycentric Dynamical Time (""TDB"" or T_eph) output was requested. This",,,,,,,,,,
continuous coordinate time is equivalent to the relativistic proper time,,,,,,,,,,
of a clock at rest in a reference frame co-moving with the solar system,,,,,,,,,,
barycenter but outside the system's gravity well. It is the independent,,,,,,,,,,
variable in the solar system relativistic equations of motion.,,,,,,,,,,
,,,,,,,,,,
  TDB runs at a uniform rate of one SI second per second and is independent,,,,,,,,,,
of irregularities in Earth's rotation.,,,,,,,,,,
 ,,,,,,,,,,
CALENDAR SYSTEM,,,,,,,,,,
,,,,,,,,,,
  Mixed calendar mode was active such that calendar dates after AD 1582-Oct-15,,,,,,,,,,
(if any) are in the modern Gregorian system. Dates prior to 1582-Oct-5 (if any),,,,,,,,,,
are in the Julian calendar system, which is automatically extended for dates,,,,,,,,,
prior to its adoption on 45-Jan-1 BC.  The Julian calendar is useful for,,,,,,,,,,
matching historical dates. The Gregorian calendar more accurately corresponds,,,,,,,,,,
"to the Earth's orbital motion and seasons. A ""Gregorian-only"" calendar mode is",,,,,,,,,,
available if such physical events are the primary interest.,,,,,,,,,,
,,,,,,,,,,
REFERENCE FRAME AND COORDINATES,,,,,,,,,,
,,,,,,,,,,
  Ecliptic at the standard reference epoch,,,,,,,,,,
,,,,,,,,,,
    Reference epoch: J2000.0,,,,,,,,,,
    X-Y plane: adopted Earth orbital plane at the reference epoch,,,,,,,,,,
               Note: IAU76 obliquity of 84381.448 arcseconds wrt ICRF X-Y plane,,,,,,,,,,
    X-axis   : ICRF,,,,,,,,,,
    Z-axis   : perpendicular to the X-Y plane in the directional (+ or -) sense,,,,,,,,,,
               of Earth's north pole at the reference epoch.,,,,,,,,,,
,,,,,,,,,,
  Symbol meaning:,,,,,,,,,,
,,,,,,,,,,
    JDTDB    Julian Day Number, Barycentric Dynamical Time,,,,,,,,,
      X      X-component of position vector (km),,,,,,,,,,
      Y      Y-component of position vector (km),,,,,,,,,,
      Z      Z-component of position vector (km),,,,,,,,,,
      VX     X-component of velocity vector (km/sec)                           ,,,,,,,,,,
      VY     Y-component of velocity vector (km/sec)                           ,,,,,,,,,,
      VZ     Z-component of velocity vector (km/sec)                           ,,,,,,,,,,
      LT     One-way down-leg Newtonian light-time (sec),,,,,,,,,,
      RG     Range; distance from coordinate center (km),,,,,,,,,,
      RR     Range-rate; radial velocity wrt coord. center (km/sec),,,,,,,,,,
,,,,,,,,,,
ABERRATIONS AND CORRECTIONS,,,,,,,,,,
,,,,,,,,,,
 Geometric state vectors have NO corrections or aberrations applied.,,,,,,,,,,
,,,,,,,,,,
Computations by ...,,,,,,,,,,
,,,,,,,,,,
    Solar System Dynamics Group, Horizons On-Line Ephemeris System,,,,,,,,,
    4800 Oak Grove Drive, Jet Propulsion Laboratory,,,,,,,,,
    Pasadena, CA  91109   USA,,,,,,,,,
,,,,,,,,,,
    General site: https://ssd.jpl.nasa.gov/,,,,,,,,,,
    Mailing list: https://ssd.jpl.nasa.gov/email_list.html,,,,,,,,,,
    System news : https://ssd.jpl.nasa.gov/horizons/news.html,,,,,,,,,,
    User Guide  : https://ssd.jpl.nasa.gov/horizons/manual.html,,,,,,,,,,
    Connect     : browser        https://ssd.jpl.nasa.gov/horizons/app.html#/x,,,,,,,,,,
                  API            https://ssd-api.jpl.nasa.gov/doc/horizons.html,,,,,,,,,,
                  command-line   telnet ssd.jpl.nasa.gov 6775,,,,,,,,,,
                  e-mail/batch   https://ssd.jpl.nasa.gov/ftp/ssd/hrzn_batch.txt,,,,,,,,,,
                  scripts        https://ssd.jpl.nasa.gov/ftp/ssd/SCRIPTS,,,,,,,,,,
    Author      : Jon.D.Giorgini@jpl.nasa.gov,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
